meta_id,meta_name,meta_owner,meta_visualization,prompt_context_dataset_name,query_type,has_service,limit,sparql_len,declared_prefix_count,prefix_count,exec_class,exec_error
62b875e30fe5bf1b8a9f4536,bag-range,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,False,250.0,2199,4,0,missing,
62b876980fe5bf1b8a9f4f34,bag-woonplaats,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,False,250.0,2129,4,0,missing,
62b8770c0fe5bf1b8a9f5750,bag-functie-cbs-buurt,Basisregistratie Adressen en Gebouwen (BAG),gchart,Unknown,SELECT,False,250.0,1549,5,0,missing,
62b877c0513bdbee6ba8275e,bag-gebruiksfunctie,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,False,500.0,848,4,0,missing,
62b879b40fe5bf1b8a9f7ea5,evacuatie-kaart,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,2203,8,0,missing,
62b87aa50fe5bf1b8a9f8966,evacuatie-tabel,Basisregistratie Adressen en Gebouwen (BAG),table,Unknown,SELECT,False,1.0,2416,7,0,missing,
62b88aa90fe5bf1b8aa07546,religieuze-gebouwen-2,Basisregistratie Topografie (BRT),gchart,Unknown,SELECT,False,,8226,2,0,missing,
62b88ae6513bdbee6ba91e53,religieuze-gebouwen-3,Basisregistratie Topografie (BRT),gchart,Unknown,SELECT,False,,7844,2,0,missing,
62b88b380fe5bf1b8aa079c9,religieuze-gebouwen-4,Basisregistratie Topografie (BRT),table,Unknown,SELECT,False,,396,2,0,missing,
62b88beb513bdbee6ba92568,religieuze-gebouwen-5,Basisregistratie Topografie (BRT),geo,Unknown,SELECT,False,,1119,5,0,missing,
62b88c78513bdbee6ba92ac5,religieuze-gebouwen-6,Basisregistratie Topografie (BRT),geo,Unknown,SELECT,False,,1411,5,0,missing,
62b88cc10fe5bf1b8aa084c3,religieuze-gebouwen-7,Basisregistratie Topografie (BRT),gallery,Unknown,SELECT,True,6.0,1471,9,0,missing,
62b8934c513bdbee6ba97523,lexicon,Basisregistratie Grootschalige Topografie (BGT),gallery,Unknown,SELECT,False,,1180,6,0,missing,
62b898ed513bdbee6ba9c059,taxonomie,Basisregistratie Grootschalige Topografie (BGT),gchart,Unknown,SELECT,False,,898,6,0,missing,
62b899e3513bdbee6ba9cc4d,taxonomie-org-chart,Basisregistratie Grootschalige Topografie (BGT),gchart,Unknown,SELECT,False,,352,3,0,missing,
62b89a180fe5bf1b8aa12c9c,telling,Basisregistratie Grootschalige Topografie (BGT),gchart,Unknown,SELECT,False,,459,3,0,missing,
62b89a43513bdbee6ba9d177,object-types-over-type,Basisregistratie Grootschalige Topografie (BGT),gchart,Unknown,SELECT,False,,410,4,0,missing,
62b89c010fe5bf1b8aa13f81,bronhouders,Basisregistratie Grootschalige Topografie (BGT),gchart,Unknown,SELECT,False,10.0,302,2,0,missing,
62b89cfe513bdbee6ba9ece6,heatmap-per-objecttype,Basisregistratie Grootschalige Topografie (BGT),geo,Unknown,SELECT,False,2500.0,510,4,0,missing,
62b89d58513bdbee6ba9f191,object-centraal,Basisregistratie Grootschalige Topografie (BGT),geo3d,Unknown,SELECT,False,40.0,1837,8,0,missing,
62b8a51e0fe5bf1b8aa1a944,bomen-per-gemeente,Basisregistratie Grootschalige Topografie (BGT),Table,Basisregistratie Grootschalige Topografie (BGT),SELECT,False,20.0,556,5,4,missing,
62b8a58c0fe5bf1b8aa1b124,bomen-in-gemeente,Basisregistratie Grootschalige Topografie (BGT),Geo,Basisregistratie Grootschalige Topografie (BGT),SELECT,False,,846,9,4,missing,
62b8a96d513bdbee6baa8657,percelen-kadaster-gemeente,Basisregistratie Kadaster (BRK),geo,Unknown,SELECT,False,1.0,1489,12,0,missing,
62b8a9eb513bdbee6baa8edd,percelen-met-beperkingen,Basisregistratie Kadaster (BRK),geo,Unknown,SELECT,False,1.0,1695,13,0,missing,
62b8abb8513bdbee6baab229,gemeente-buurten,Basisregistratie Kadaster (BRK),geo,Unknown,SELECT,False,100.0,360,3,0,missing,
62b8abf8513bdbee6baab71e,buurt-publiekrechtelijke-beperkingen,Basisregistratie Kadaster (BRK),geo,Unknown,SELECT,False,,1514,8,0,missing,
62b8ad1f0fe5bf1b8aa22445,een-object-alle-informatie,Basisregistratie Kadaster (BRK),geo,Unknown,SELECT,False,150.0,3578,9,0,missing,
62ba8efd513bdbee6bcc06f8,empty-query,Data Science Team (DST),table,Unknown,SELECT,False,1.0,101,1,0,missing,
62ba9a230fe5bf1b8ac43485,adres-en-adres-data-op-kaart,Data Science Team (DST),geo,Unknown,SELECT,False,100.0,988,6,0,missing,
62ba9ce30fe5bf1b8ac4707f,bagobjecten-uit-kg,Data Science Team (DST),table,Unknown,SELECT,False,100.0,1133,9,0,missing,
62ba9d60513bdbee6bcd126d,geometrie-uit-kkg,Data Science Team (DST),geo3d,Unknown,SELECT,False,100.0,999,5,0,missing,
62ba9f71513bdbee6bcd3fdd,adres-op-kaart-met-brt-typeringen-kkg,Data Science Team (DST),geo,Unknown,SELECT,False,,1753,8,0,missing,
62bad3ce0fe5bf1b8ac8b3dd,som-oppervlakte-per-type-buurt,Data Science Team (DST),gchart,Unknown,SELECT,False,,546,2,0,missing,
62bb05b80fe5bf1b8acc3b22,sum-oppervlakte-per-brt-type-buurt,Data Science Team (DST),gchart,Unknown,SELECT,False,,809,4,0,missing,
62bd5e5c0fe5bf1b8af60c3b,[ARCHIEF] ar-demo-tussen-coordinaten,Data Science Team (DST),table,Unknown,SELECT,False,10.0,1469,9,0,missing,
62bd5f2c0fe5bf1b8af61e3b,ar-demo-data-voor-plaats,Data Science Team (DST),table,Unknown,SELECT,False,,2156,12,0,missing,
62bea394513bdbee6b1842f8,BagBgtFouten,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,10.0,1830,5,5,missing,
62c2ad95513bdbee6b6a9a8e,kbi-koppelingen-over-tijd,Data Science Team (DST),table,Unknown,SELECT,False,,1766,6,0,missing,
62c2ae3d0fe5bf1b8a623ef2,kbi-adressen-voor-kadastrale-gemeenten,Data Science Team (DST),table,Unknown,SELECT,False,,1020,10,0,missing,
62c2aead0fe5bf1b8a624774,kbia-adressen-per-gemeente,Data Science Team (DST),table,Unknown,SELECT,False,1000.0,1467,11,0,missing,
62c2af980fe5bf1b8a625793,adressen-vermenigvuldigingsproblemen,Data Science Team (DST),table,Unknown,SELECT,False,,1602,6,0,missing,
62c2b007513bdbee6b6ac165,koppelingen-voor-een-adres,Data Science Team (DST),geo,Unknown,SELECT,True,150.0,3878,13,0,missing,
62c447f70d58f777203084e1,brt-bunker,Data Science Team (DST),geo,Unknown,SELECT,False,,479,4,0,missing,
62c449f26e03182b49b34b25,brt-bunker-poi,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,835,6,0,missing,
62c469c86e03182b49b591a8,igo-gemeente-wijk-buurt-kg,Data Science Team (DST),geo,Unknown,SELECT,True,,874,5,0,missing,
62c46a9a0d58f77720330069,igo-wegen-type-verharding-binnen-een-buurt,Data Science Team (DST),table,Wijk- en Buurtkaart (WBK),SELECT,True,10.0,1390,6,10,missing,
62c46b306e03182b49b5ae1e,igo-plus-typen-bomen,Data Science Team (DST),geo,Wijk- en Buurtkaart (WBK),SELECT,True,10.0,872,5,10,missing,
62c46b9b6e03182b49b5b442,igo-groenvoorzieningen,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,1943,7,0,missing,
62c46c1d0d58f77720331d63,igo-zand-landgebruik,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,2071,9,0,missing,
62c46d1f6e03182b49b5cc29,bgt-putten-gegroupeerd,Data Science Team (DST),table,Unknown,SELECT,False,,1208,11,0,missing,
62c46f3b0d58f7772033509f,igo-gwsw-putten-gegroupeerd,Data Science Team (DST),table,Schagen GWSW,SELECT,False,,562,6,1,missing,
62c46fc26e03182b49b5f7ae,bgt-putten,Data Science Team (DST),geo,Unknown,SELECT,False,500.0,1655,11,0,missing,
62c470946e03182b49b602c9,igo-gwsw-putten,Data Science Team (DST),table,Schagen GWSW,SELECT,False,10000.0,647,6,1,missing,
62c4730c0d58f77720338778,igo-een-object-alle-informatie,Data Science Team (DST),geo,Unknown,SELECT,False,15.0,4530,12,0,missing,
62c473800d58f77720338fac,igo-startpunt-bewegen-over-de-graaf,Data Science Team (DST),table,Unknown,SELECT,False,,824,4,0,missing,
62c4763e6e03182b49b666fe,igo-opiumwet-en-werkingsgebieden,Data Science Team (DST),table,Unknown,SELECT,False,,454,3,0,missing,
62c4776b0d58f7772033d680,igo-aantal-beperkingen-totaal,Data Science Team (DST),geo,Unknown,SELECT,False,500.0,2355,12,0,missing,
62c54c8c0d58f7772045a87e,igo-nuts-nieuw-schakel,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,2208,8,0,missing,
62c54d800d58f7772045be23,igo-line-met-radius,Data Science Team (DST),geo,Unknown,SELECT,False,,2030,8,0,missing,
62c54e2e6e03182b49c85031,igo-gemeente-wijk-buurt,Data Science Team (DST),geo,Unknown,SELECT,True,,874,5,0,missing,
62c54ebb6e03182b49c85fd2,igo-sloopvergunning-per-gebied,Data Science Team (DST),geo,Unknown,SELECT,False,,1460,15,0,missing,
62c54f616e03182b49c86e1e,igo-sloopvergunning-per-gebied-count,Data Science Team (DST),table,Unknown,SELECT,False,,1182,11,0,missing,
62c54ffe6e03182b49c8796e,igo-sporthalen-zwembaden-gebieden,Data Science Team (DST),geo,Unknown,SELECT,False,,1480,9,0,missing,
62c550780d58f777204607f6,igo-bagbgt-geometries-per-adres,Data Science Team (DST),geo,Unknown,SELECT,False,10.0,1424,7,0,missing,
62c551b80d58f7772046242f,igo-gemeenten-met-speelplaatsen-wb,Data Science Team (DST),geo,Unknown,SELECT,True,,1240,6,0,missing,
62c5527a0d58f777204632da,igo-gemeente-met-speelplaatsen-gallerie,Data Science Team (DST),gallery,Unknown,SELECT,True,20.0,1282,6,0,missing,
62c552e90d58f77720464063,igo-iets-in-de-buurt,Data Science Team (DST),geo,Unknown,SELECT,False,500.0,1891,8,0,missing,
62c5554e0d58f77720467bd7,igo-oppervlakte,Data Science Team (DST),geo,Unknown,SELECT,True,1.0,2354,10,0,missing,
62c56b4f0d58f77720488c5c,heatmapPand,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,True,,1088,13,0,missing,
62c58d7b0d58f777204bdd30,find-central-point-polygon,Lexi Rowland,table,Unknown,SELECT,False,,1301,7,0,missing,
62c58f466e03182b49ce85ab,HeatmapVbo,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,True,,1256,16,0,missing,
62c59da26e03182b49d01d69,bgt-wegwerkzaamheden-tabel,Data Science Team (DST),table,Unknown,SELECT,True,100.0,2488,10,0,missing,
62c5ad2b0d58f777204f41be,ar-demo-centraal-punt-gebouwzone,Data Science Team (DST),table,Unknown,SELECT,False,,1231,8,0,missing,
62c5aec80d58f777204f6a9e,ar-demo-verblijfsobjecten-per-gebouwzone,Data Science Team (DST),table,Unknown,SELECT,False,,811,5,0,missing,
62c5d35d0d58f7772053c8e5,igo-gemeente-buurten,Data Science Team (DST),geo,Unknown,SELECT,False,100.0,407,4,0,missing,
62c5d3b70d58f7772053d0f0,igo-adres-groupering-oppervlakte-buurt,Data Science Team (DST),table,Unknown,SELECT,True,10.0,1446,11,0,missing,
62c5d4250d58f7772053dbd3,igo-addressen-groupering-brt-oppervlakte-buurt,Data Science Team (DST),table,Unknown,SELECT,True,,1984,14,0,missing,
62c5dc940d58f7772054c0ca,igo-adres-groepering-bag-buurt,Data Science Team (DST),table,Unknown,SELECT,True,,1364,12,0,missing,
62c5dd0b6e03182b49d746cf,igo-brt-typeringen-per-buurt,Data Science Team (DST),table,Unknown,SELECT,False,,1652,11,0,missing,
62c5dd8c0d58f7772054dc2f,igo-iets-in-de-buurt-cbs-brt,Data Science Team (DST),geo,Unknown,SELECT,True,500.0,1782,12,0,missing,
62c5def50d58f77720550528,igo-iets-in-de-buurt-cbs-gebruiksdoel,Data Science Team (DST),geo,Unknown,SELECT,False,500.0,1910,10,0,missing,
62c5e2a96e03182b49d7ecde,igo-sum-oppervlakte-per-type-buurt,Data Science Team (DST),table,Unknown,SELECT,True,,926,5,0,missing,
62c5e3990d58f77720558d7b,igo-sum-oppervlakte-per-brt-type-buurt,Data Science Team (DST),table,Unknown,SELECT,True,,1210,6,0,missing,
62c5e4460d58f7772055a05c,igo-adres-groupering-bag-typering,Data Science Team (DST),table,Unknown,SELECT,True,,875,5,0,missing,
62c5e4bf6e03182b49d823c3,igo-adres-groupering-brt-type,Data Science Team (DST),gchart,Unknown,SELECT,False,,783,3,0,missing,
62c5e5c90d58f7772055cd6b,igo-iets-in-de-buurt-gebruiksdoel,Data Science Team (DST),table,Unknown,SELECT,False,500.0,1603,8,0,missing,
62c6bcba6e03182b49f00d63,HuisOverlap,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,10.0,781,3,5,missing,
62c6bd5d6e03182b49f021ac,BagBgt,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,10.0,588,3,5,missing,
62c6e32a0d58f77720726092,TaxonomieKKG,Data Science Team (DST),gchart,Unknown,SELECT,False,,289,2,0,missing,
62cd581e0d58f77720f37589,aantal-windturbines,Data Science Team (DST),Gallery,Basisregistratie Topografie (BRT) - Top10NL,SELECT,True,,1288,6,26,missing,
62cd588c6e03182b497606dc,Windturbines in Nederland: BGT en BRT,Data Science Team (DST),Geo,Basisregistratie Topografie (BRT) - Top10NL,SELECT,True,1000.0,1800,10,26,missing,
62cd58f46e03182b49760e86,bag-brt-windturbines-administratief,Data Science Team (DST),geo,Unknown,SELECT,False,1.0,704,6,0,missing,
62cd5e1d0d58f77720f4128d,bgt-wegwerkzaamheden-kaart,Data Science Team (DST),geo,Unknown,SELECT,True,100.0,4215,11,0,missing,
62cd76466e03182b497903a9,object in meer,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,True,,1535,14,0,missing,
62cd7ca60d58f77720f711b0,Panden in meer rapportages,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,True,,1216,8,0,missing,
62d94f036e03182b4991244a,Koppeling BRK/BAG,Data Science Team (DST),table,Unknown,SELECT,False,,209,1,0,missing,
62dd9e1d6e03182b49ec455e,adres-groupering-bag-typering,Data Science Team (DST),gchart,Unknown,SELECT,False,,669,3,0,missing,
62de2bca0d58f777207445ea,iets-in-de-buurt,Data Science Team (DST),geo,Unknown,SELECT,False,400.0,1569,6,0,missing,
62de2f336e03182b49f6feca,woonplaats-gebruiksdoel-oppervlakte,Data Science Team (DST),geo,Unknown,SELECT,False,100.0,1704,7,0,missing,
62e126846e03182b4932e3c4,AR-punt-distance,Data Science Team (DST),table,Unknown,SELECT,False,,688,8,0,missing,
62fa62f133b813c878ea0a1f,versioning ladm metamodel,LADM,table,LADM Metamodel Implementatie,SELECT,False,,539,4,1,missing,
62fa633a33b813c878ea0f58,Mongolia to LADM code list relation,LADM,table,LADM Metamodel Implementatie,SELECT,False,10.0,445,3,1,missing,
62fa635e296aac13cb5a087f,Mongolia AdministrativeSourceType Code List,LADM,table,LADM Metamodel Implementatie,SELECT,False,10.0,588,4,1,missing,
62fa6386296aac13cb5a0adf,LADM MortgageType Code List,LADM,table,LADM Metamodel Implementatie,SELECT,False,10.0,442,3,1,missing,
62fb4916296aac13cb683b30,kad-gebouwtype,Data Science Team (DST),table,Unknown,SELECT,False,,191,1,0,missing,
630784208a37c56ba716558d,wegen-type-verharding-binnen-een-buurt,Data Science Team (DST),table,Unknown,SELECT,False,10.0,1294,6,0,missing,
6307858d691d16156ed13dc1,geo-object,Data Science Team (DST),geo,Unknown,SELECT,False,200.0,2469,4,0,missing,
63078671691d16156ed14d9e,grasduinen-aantal-beperkingen-totaal,Data Science Team (DST),geo,Unknown,SELECT,False,500.0,2355,12,0,missing,
6307879e691d16156ed1634b,duplicate-results-mwe,Data Science Team (DST),table,Unknown,SELECT,False,2.0,124,1,0,missing,
63086790691d16156ee46bd6,kkg-model-concepten,Kadaster Staging Environment,table,Unknown,CONSTRUCT,False,,853,3,0,missing,
630867f3691d16156ee478ab,kkg-model-definities,Kadaster Staging Environment,table,Unknown,CONSTRUCT,False,,1115,4,0,missing,
630868548a37c56ba729d77f,kkg-model-shapes,Kadaster Staging Environment,table,Unknown,CONSTRUCT,False,,158,1,0,missing,
630868de691d16156ee49485,kkg-model-concepten-overzicht,Kadaster Staging Environment,table,Unknown,SELECT,False,,574,2,0,missing,
63086b5f8a37c56ba72a28f9,kkg-model-diagram,Kadaster Staging Environment,markup,Unknown,SELECT,False,,3375,5,0,missing,
6308723a691d16156ee59555,kkg-model-consistentie,Kadaster Staging Environment,table,Unknown,ASK,False,,107,1,0,missing,
630873878a37c56ba72b0bd3,kkg-model-volledig,Kadaster Staging Environment,table,Unknown,CONSTRUCT,False,,367,3,0,missing,
630df1f07ca232b6b135c2df,federatieve-query,Data Science Team (DST),table,Unknown,SELECT,True,1.0,812,5,0,missing,
630df9080412909418e05783,ObjectenRapportages,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,397,4,5,missing,
630e12120412909418e1a460,,Anton Bakker,table,NGR Raw Data,CONSTRUCT,False,,6945,6,1,missing,
630e12137ca232b6b137607f,,Anton Bakker,table,NGR Raw Data,CONSTRUCT,True,,4471,5,1,missing,
630f63910412909418ee28b7,RapportageCombinatie,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,678,4,5,missing,
630f656a0412909418ee3d2b,CombinatieVBO,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,700,4,5,missing,
631051ca0412909418f99e32,CombinatiePand3,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,486,4,5,missing,
6310521d7ca232b6b14f58c0,VBO 3 rapportage,Basisregistratie Adressen en Gebouwen (BAG),geo,Unknown,SELECT,True,,1717,14,0,missing,
6311a89304129094180c4d8b,2CombinatiesVBO,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,453,4,5,missing,
631a05b104129094189c53a6,Nummeraanduidingen,Data Science Team (DST),response,Unknown,SELECT,False,,689,5,0,missing,
631b1dfb7ca232b6b102abbe,Pand3Combinatie,Basisregistratie Adressen en Gebouwen (BAG),gchart,Kwaliteit,SELECT,False,,543,4,5,missing,
6324216b34d3d270a41d2fbc,inrichtings-element,Basisregistratie Topografie (BRT),geo,Unknown,SELECT,False,1000.0,433,3,0,missing,
632bff0a34d3d270a46aaf7e,object-centraal,Data Science Team (DST),geo3d,Unknown,SELECT,False,40.0,1837,8,0,missing,
6332df8338aeb050e7defd9d,ungegn-gebouw-zone-namen,Data Science Team (DST),gchart,Unknown,SELECT,False,,859,4,0,missing,
6332e74a34d3d270a4ae36cf,ungegn-municipality-neighbourhoods,Data Science Team (DST),geo,Unknown,SELECT,True,,978,5,0,missing,
6332ead834d3d270a4ae6a0d,ungegn-kkg-geonames,Data Science Team (DST),table,Unknown,SELECT,True,10.0,1001,9,0,missing,
63355a1e38aeb050e7f93368,brt-windturbines,High2x2 - #Energie,geo,Unknown,SELECT,False,,1482,8,0,missing,
63355a2f38aeb050e7f933fb,bgt-windturbines,High2x2 - #Energie,geo,Unknown,SELECT,False,,1313,7,0,missing,
63358f3c34d3d270a4c9033e,kkg-aantal-windturbines,High2x2 - #Energie,gallery,Unknown,SELECT,True,,1157,7,0,missing,
6335aee138aeb050e7fb072a,combinatie-windturbines-windmolens-kkg,High2x2 - #Energie,geo,Unknown,SELECT,False,,1033,10,0,missing,
6335b12238aeb050e7fb0fb9,bag-brt-windturbines-administratief,High2x2 - #Energie,geo,Unknown,SELECT,False,,1005,8,0,missing,
6343143334d3d270a44e86a6,kadaster-rce,hack-a-lod-2022,geo,Unknown,SELECT,True,10.0,1449,5,0,missing,
6343c0e938aeb050e78d3af1,kadaster-de-brug,Data Science Team (DST),geo3d,Unknown,SELECT,False,10.0,1625,6,0,missing,
6357b0622fce3068fabb5624,rivm-windturbines,High2x2 - #Energie,geo,rivm-windmolens,SELECT,False,,1835,6,1,missing,
635904cdddd524afe2f18eb6,religieuze-gebouwen-adres,Data Science Team (DST),table,Unknown,SELECT,False,,1445,8,0,missing,
635a857214d304de05de1276,topstakels-windturbines,High2x2 - #Energie,geo,topstakels-windmolens,SELECT,False,,1427,6,1,missing,
635a8e5814fe4048fc34ad97,unmatched-brt-bgt-windturbines-geomatch,High2x2 - #Energie,table,#energie-kg,SELECT,False,3000.0,2344,12,1,missing,
635fbeeb14d304de050c6078,brt-windturbines-download,High2x2 - #Energie,table,Unknown,SELECT,False,,1120,7,0,missing,
635fc52514fe4048fc62db89,brt-windturbine-definitie,High2x2 - #Energie,gchart,Unknown,SELECT,False,,95,0,0,missing,
635fc57114d304de050cb65b,bgt-windturbine-download,High2x2 - #Energie,table,Unknown,SELECT,False,,1059,5,0,missing,
635fe1f514fe4048fc644d38,bgt-midpoint,High2x2 - #Energie,response,Unknown,CONSTRUCT,False,,984,4,0,missing,
6360306914fe4048fc67b6fa,brt-windturbines-construct,High2x2 - #Energie,response,Unknown,CONSTRUCT,False,,1563,10,0,missing,
636034d614d304de0511bb0e,windturbines-bgt-brt,High2x2 - #Energie,geo,Unknown,SELECT,True,,2750,9,0,missing,
6361503f14fe4048fc877a22,kkg-cho-verbinding,Lexi Rowland,table,Unknown,SELECT,True,,1699,12,0,missing,
636223db14d304de053abab7,bgt-gegevens-construct,High2x2 - #Energie,response,gekoppeld-kg,CONSTRUCT,False,,1836,10,1,missing,
6362296314fe4048fc914633,rivm-gegevens-construct,High2x2 - #Energie,response,gekoppeld-kg,SELECT,False,,1006,8,1,missing,
63622e7d14d304de053b39a7,topstakels-gegevens-construct,High2x2 - #Energie,response,gekoppeld-kg,SELECT,False,,1252,10,1,missing,
6362671214d304de053de968,energiekg-aantal-turbines,High2x2 - #Energie,gallery,#energie-kg,SELECT,False,,2036,12,1,missing,
6362954114fe4048fc9635a1,turbines-binnen-gemeente,High2x2 - #Energie,geo,#energie-kg,SELECT,False,,1362,10,1,missing,
63629e3914d304de05406e8d,windturbines-hoogte,High2x2 - #Energie,geo,#energie-kg,SELECT,False,,974,7,1,missing,
6362b0e614d304de054163c3,windturbines-br-topstakels,High2x2 - #Energie,table,#energie-kg,SELECT,False,,1911,14,1,missing,
6363e6fd14fe4048fca7c499,rijks-wikidata,Lexi Rowland,table,Unknown,SELECT,True,1.0,1925,15,0,missing,
6365062714d304de056416cd,alle-energie-windturbine,High2x2 - #Energie,geo,#energie-kg,SELECT,False,,1833,13,1,missing,
6368be0b14fe4048fcfd17cf,kkg-grondslagen-publiekrechtelijke-beperkingen,Data Science Team (DST),gchart,Unknown,SELECT,False,,316,2,0,missing,
63c030d7e07d7b8f7a331445,CBS Geweldsmisdrijven,Data Science Team (DST),geo,Wijk- en Buurtkaart (WBK),SELECT,False,10.0,653,6,10,missing,
63ea5eb2dbc1eed4e79cebeb,begrippen-synoniemen,Data Science Team (DST),table,begrippenkader,SELECT,False,,335,3,1,missing,
6405fe048fb2022b89c9c7ea,ar-punt-distance,AR Applicatie,table,Unknown,SELECT,False,,688,8,0,missing,
6405fe598fb2022b89c9ca90,ar-demo-verblijfsobjecten-per-gebouwzone,AR Applicatie,table,Unknown,SELECT,False,,849,5,0,missing,
6405febd8fb2022b89c9cd6b,ar-demo-data-voor-plaats,AR Applicatie,table,Unknown,SELECT,False,,2156,12,0,missing,
641b2955ef866c817844a0f1,vbo-gebouwtype-kkg,Data Science Team (DST),table,Unknown,SELECT,False,,929,7,0,missing,
641dbe39ef866c817801611d,vbo-gebouwtype-kkg-geo,Data Science Team (DST),table,Unknown,SELECT,False,,929,7,0,missing,
6422b390ef866c8178434c10,anjo-definities,Data Science Team (DST),table,begrippenkader,SELECT,False,,422,3,1,missing,
642351f6ef866c8178702c92,stelsel-catalogus-qry,Data Science Team (DST),table,test-stelselcatalogs,SELECT,False,,475,5,4,missing,
642589ce7bd2bde845d5d7e9,kkg-bouwjaar-gebouwtype,Data Science Team (DST),table,Unknown,SELECT,False,,926,7,0,missing,
6440f79898f8b2e47093710b,kkg-gebouw-3d,Data Science Team (DST),geo3d,Unknown,SELECT,False,10.0,1861,6,0,missing,
6440f95ba66f6e75e1adc070,kkg-perceel-3d,Data Science Team (DST),geo3d,Unknown,SELECT,False,10.0,1615,6,0,missing,
6448ceefa66f6e75e121ed56,testje,Data Science Team (DST),table,Unknown,SELECT,False,,730,5,0,missing,
645d12b7db6bc32c3a4df5d6,verdiepingshoogtes-adres,Data Science Team (DST),Table,Kadaster Knowledge Graph (KKG),SELECT,True,,2100,12,9,missing,
646203079b5535b2b35c24c4,ruimtelijke-plannen-zeewolde-vis,Ruimtelijke Plannen,,Ruimtelijke Plannen Zeewolde,,False,,0,0,1,missing,
646b23898d363e3ead910747,Laat mij alle percelen groter/kleiner dan X zien,Loki (applicatie),geo,Unknown,SELECT,False,10000.0,1687,6,0,missing,
646cb0e98d363e3ead2dfaa9,kerken in straat,Loki (applicatie),table,Unknown,SELECT,False,9999.0,1080,4,0,missing,
646cb18f8d363e3ead5f551d,kerken in wijk,Loki (applicatie),table,Unknown,SELECT,False,9999.0,771,5,0,missing,
646deeaa321556ac0518ab55,geoforum-plaatsreg-geo,Data Science Team (DST),table,Unknown,SELECT,False,10.0,378,4,0,missing,
6487721dad338c079eaf7e85,qgis,Wouter Beek,table,Unknown,SELECT,False,,293,1,0,missing,
64943731ad338c079e6305ce,bouwlagen-adres-pand,Data Science Team (DST),Table,Kadaster Knowledge Graph (KKG),SELECT,True,10.0,1103,8,9,missing,
64943ca6ad338c079e6432cb,bouwlagen-hoogste-gebouw,Data Science Team (DST),Geo,Kadaster Knowledge Graph (KKG),SELECT,True,100.0,1456,13,9,missing,
649945d79a0b3ceda32cffe7,bag-geometrie,GeoData Wizard,table,Unknown,SELECT,False,1.0,468,5,0,missing,
649ae0ba9a0b3ceda3d89c59,bouwlagen-hoogste-gebouw-per-type,Data Science Team (DST),geo,Unknown,SELECT,True,5.0,1644,10,0,missing,
649ae58e4c800567c67cde9b,bouwlagen-heatmap,Data Science Team (DST),Geo,Kadaster Knowledge Graph (KKG),SELECT,True,,1297,12,9,missing,
64a51d264b40bac612e454c5,test,Wouter Beek,table,Unknown,SELECT,False,,149,2,0,missing,
64a550c7f641f0491064b7e9,Gemiddelde perceel grootte,Data Science Team (DST),table,Unknown,SELECT,False,,900,6,0,missing,
64a6a903f641f04910adeefc,Gemiddelde perceel grootte met parameter,Data Science Team (DST),table,Unknown,SELECT,False,,900,6,0,missing,
64ae951286d633d0cd2f3dfb,paginate,Wouter Beek,table,Unknown,SELECT,False,1.0,4387,15,0,missing,
64b8ff54697971dc50c6a484,Aantal objecten per klasse,Data Science Team (DST),gchart,kabels en leidingen,SELECT,False,,262,2,1,missing,
64b8ffd086d633d0cd10bdb8,kabels en leidingen op de kaart,Data Science Team (DST),geo,kabels en leidingen,SELECT,False,,496,4,1,missing,
64b90474697971dc50c70951,filled properties,Data Science Team (DST),gchart,kabels en leidingen,SELECT,False,100.0,369,2,1,missing,
